collection_num	cookie_num	name	value	domain	path	expires	size	httponly	secure	samesite	raw_cookie
4	14	_hjSession_1130779	eyJpZCI6IjJiN2E1YjdjLTFhYmItNDFjMi1iZGIyLTJiODJmZWQxNWY0MiIsImNyZWF0ZWQiOjE2NDQ3NTMyMTcxMDcsImluU2FtcGxlIjp0cnVlfQ==	.philipkingsley.co.uk	/	1644755047	134	0	0	Lax	{'domain': '.philipkingsley.co.uk', 'expires': 1644755047, 'httpOnly': False, 'name': '_hjSession_1130779', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 134, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'eyJpZCI6IjJiN2E1YjdjLTFhYmItNDFjMi1iZGIyLTJiODJmZWQxNWY0MiIsImNyZWF0ZWQiOjE2NDQ3NTMyMTcxMDcsImluU2FtcGxlIjp0cnVlfQ=='}
4	15	_hjIncludedInPageviewSample	1	www.philipkingsley.co.uk	/	1644753337	28	0	0	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644753337, 'httpOnly': False, 'name': '_hjIncludedInPageviewSample', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 28, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1'}
4	16	_hjAbsoluteSessionInProgress	0	.philipkingsley.co.uk	/	1644755047	29	0	0	Lax	{'domain': '.philipkingsley.co.uk', 'expires': 1644755047, 'httpOnly': False, 'name': '_hjAbsoluteSessionInProgress', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 29, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '0'}
4	17	respondentid4OQE-BY2count	0	email.philipkingsley.co.uk	/	-1	26	0	1	None	{'domain': 'email.philipkingsley.co.uk', 'expires': -1, 'httpOnly': False, 'name': 'respondentid4OQE-BY2count', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': True, 'session': True, 'size': 26, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '0'}
4	18	respondentid4OQE-BY2	d02e9f3f-ff6b-4f2f-8388-b27e0e47c91b	email.philipkingsley.co.uk	/	1647345217	56	0	1	None	{'domain': 'email.philipkingsley.co.uk', 'expires': 1647345217, 'httpOnly': False, 'name': 'respondentid4OQE-BY2', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': True, 'session': False, 'size': 56, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'd02e9f3f-ff6b-4f2f-8388-b27e0e47c91b'}
4	19	form_key	AecbwsN1TlemZkex	www.philipkingsley.co.uk	/	-1	24	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': -1, 'httpOnly': False, 'name': 'form_key', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': True, 'size': 24, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'AecbwsN1TlemZkex'}
4	20	mage-cache-storage	%7B%7D	www.philipkingsley.co.uk	/	1644839618	24	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839618, 'httpOnly': False, 'name': 'mage-cache-storage', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 24, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
4	21	mage-cache-storage-section-invalidation	%7B%7D	www.philipkingsley.co.uk	/	1644839618	45	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839618, 'httpOnly': False, 'name': 'mage-cache-storage-section-invalidation', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 45, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
4	22	mage-cache-sessid	true	www.philipkingsley.co.uk	/	1644839618	21	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839618, 'httpOnly': False, 'name': 'mage-cache-sessid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 21, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'true'}
4	23	recently_viewed_product	%7B%7D	www.philipkingsley.co.uk	/	1644839618	29	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839618, 'httpOnly': False, 'name': 'recently_viewed_product', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 29, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
4	24	recently_viewed_product_previous	%7B%7D	www.philipkingsley.co.uk	/	1644839618	38	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839618, 'httpOnly': False, 'name': 'recently_viewed_product_previous', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 38, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
4	25	recently_compared_product	%7B%7D	www.philipkingsley.co.uk	/	1644839618	31	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839618, 'httpOnly': False, 'name': 'recently_compared_product', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 31, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
4	26	recently_compared_product_previous	%7B%7D	www.philipkingsley.co.uk	/	1644839618	40	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839618, 'httpOnly': False, 'name': 'recently_compared_product_previous', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 40, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
4	27	product_data_storage	%7B%7D	www.philipkingsley.co.uk	/	1644839618	26	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839618, 'httpOnly': False, 'name': 'product_data_storage', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 26, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
4	28	mage-messages		www.philipkingsley.co.uk	/	1644782018	13	0	0	Strict	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644782018, 'httpOnly': False, 'name': 'mage-messages', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Strict', 'secure': False, 'session': False, 'size': 13, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': ''}
4	29	_fw_crm_v	0df909d4-2ee4-4c83-865b-aa3c172a9d0c	.www.philipkingsley.co.uk	/	1676289219	45	0	0	Lax	{'domain': '.www.philipkingsley.co.uk', 'expires': 1676289219, 'httpOnly': False, 'name': '_fw_crm_v', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 45, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '0df909d4-2ee4-4c83-865b-aa3c172a9d0c'}
4	30	4OQE-BY2-Dismissed	1	www.philipkingsley.co.uk	/	1645358031	19	0	1	None	{'domain': 'www.philipkingsley.co.uk', 'expires': 1645358031, 'httpOnly': False, 'name': '4OQE-BY2-Dismissed', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': True, 'session': False, 'size': 19, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1'}
5	0	nostojs	autoload	.philipkingsley.co.uk	/	1770897268	15	0	0	Lax	{'domain': '.philipkingsley.co.uk', 'expires': 1770897268, 'httpOnly': False, 'name': 'nostojs', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 15, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'autoload'}
5	1	2c.cId	6208f17544949b7059c9ae69	.philipkingsley.co.uk	/	1770897269	30	0	0	Lax	{'domain': '.philipkingsley.co.uk', 'expires': 1770897269, 'httpOnly': False, 'name': '2c.cId', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 30, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '6208f17544949b7059c9ae69'}
5	2	LP-4ED890B397770B834OQEC05194E03DB4F023	cid=82CEF06E3D57707605F5988A3EF6052EE	email.philipkingsley.co.uk	/	1647345269.20021	76	0	1	None	{'domain': 'email.philipkingsley.co.uk', 'expires': 1647345269.200212, 'httpOnly': False, 'name': 'LP-4ED890B397770B834OQEC05194E03DB4F023', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': True, 'session': False, 'size': 76, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'cid=82CEF06E3D57707605F5988A3EF6052EE'}
5	3		responder-4OQE-BY2	email.philipkingsley.co.uk	/	-1	18	0	1	None	{'domain': 'email.philipkingsley.co.uk', 'expires': -1, 'httpOnly': False, 'name': '', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': True, 'session': True, 'size': 18, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'responder-4OQE-BY2'}
5	4	Survey-Started-9a6edbd100a815894xl9b1b02ff905e565e4	2022-02-13 11:54:29.130	email.philipkingsley.co.uk	/	1644756869.20026	74	0	1	None	{'domain': 'email.philipkingsley.co.uk', 'expires': 1644756869.200255, 'httpOnly': False, 'name': 'Survey-Started-9a6edbd100a815894xl9b1b02ff905e565e4', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': True, 'session': False, 'size': 74, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '2022-02-13 11:54:29.130'}
5	5	_ga_MXDP1GR22N	GS1.1.1644753269.1.0.1644753269.0	.philipkingsley.co.uk	/	1707825269	47	0	0	None	{'domain': '.philipkingsley.co.uk', 'expires': 1707825269, 'httpOnly': False, 'name': '_ga_MXDP1GR22N', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 47, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'GS1.1.1644753269.1.0.1644753269.0'}
5	6	_fbp	fb.2.1644753269309.2029605318	.philipkingsley.co.uk	/	1652529273	33	0	0	None	{'domain': '.philipkingsley.co.uk', 'expires': 1652529273, 'httpOnly': False, 'name': '_fbp', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 33, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'fb.2.1644753269309.2029605318'}
5	7	_ga	GA1.3.1006965566.1644753269	.philipkingsley.co.uk	/	1707825269	30	0	0	None	{'domain': '.philipkingsley.co.uk', 'expires': 1707825269, 'httpOnly': False, 'name': '_ga', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 30, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'GA1.3.1006965566.1644753269'}
5	8	_gid	GA1.3.1699846284.1644753269	.philipkingsley.co.uk	/	1644839669	31	0	0	None	{'domain': '.philipkingsley.co.uk', 'expires': 1644839669, 'httpOnly': False, 'name': '_gid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 31, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'GA1.3.1699846284.1644753269'}
5	9	_gat_UA-21297014-1	1	.philipkingsley.co.uk	/	1644753329	19	0	0	None	{'domain': '.philipkingsley.co.uk', 'expires': 1644753329, 'httpOnly': False, 'name': '_gat_UA-21297014-1', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 19, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1'}
5	10	test_cookie	CheckForPermission	.doubleclick.net	/	1644754169.36509	29	0	1	None	{'domain': '.doubleclick.net', 'expires': 1644754169.365092, 'httpOnly': False, 'name': 'test_cookie', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'None', 'secure': True, 'session': False, 'size': 29, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'CheckForPermission'}
5	11	_hjIncludedInSessionSample	1	www.philipkingsley.co.uk	/	1644753389	27	0	0	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644753389, 'httpOnly': False, 'name': '_hjIncludedInSessionSample', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 27, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1'}
5	12	_hjFirstSeen	1	.philipkingsley.co.uk	/	1644755101	13	0	0	Lax	{'domain': '.philipkingsley.co.uk', 'expires': 1644755101, 'httpOnly': False, 'name': '_hjFirstSeen', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 13, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1'}
5	13	_hjSessionUser_1130779	eyJpZCI6ImIxNDdhOTI1LWE3ZjktNTdhOS1hNTQ3LWEwYjBkYzg3M2JlYSIsImNyZWF0ZWQiOjE2NDQ3NTMyNjk0NjgsImV4aXN0aW5nIjpmYWxzZX0=	.philipkingsley.co.uk	/	1676289269	138	0	0	Lax	{'domain': '.philipkingsley.co.uk', 'expires': 1676289269, 'httpOnly': False, 'name': '_hjSessionUser_1130779', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 138, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'eyJpZCI6ImIxNDdhOTI1LWE3ZjktNTdhOS1hNTQ3LWEwYjBkYzg3M2JlYSIsImNyZWF0ZWQiOjE2NDQ3NTMyNjk0NjgsImV4aXN0aW5nIjpmYWxzZX0='}
5	14	_hjIncludedInPageviewSample	1	www.philipkingsley.co.uk	/	1644753389	28	0	0	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644753389, 'httpOnly': False, 'name': '_hjIncludedInPageviewSample', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 28, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1'}
5	15	_hjSession_1130779	eyJpZCI6IjQwMDljYTRjLTYxNjYtNGI5Ni04ZGI0LWNhOTNjZTUyY2RkZiIsImNyZWF0ZWQiOjE2NDQ3NTMyNjk1NjYsImluU2FtcGxlIjp0cnVlfQ==	.philipkingsley.co.uk	/	1644755101	134	0	0	Lax	{'domain': '.philipkingsley.co.uk', 'expires': 1644755101, 'httpOnly': False, 'name': '_hjSession_1130779', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 134, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'eyJpZCI6IjQwMDljYTRjLTYxNjYtNGI5Ni04ZGI0LWNhOTNjZTUyY2RkZiIsImNyZWF0ZWQiOjE2NDQ3NTMyNjk1NjYsImluU2FtcGxlIjp0cnVlfQ=='}
5	16	_hjAbsoluteSessionInProgress	0	.philipkingsley.co.uk	/	1644755101	29	0	0	Lax	{'domain': '.philipkingsley.co.uk', 'expires': 1644755101, 'httpOnly': False, 'name': '_hjAbsoluteSessionInProgress', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 29, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '0'}
5	17	respondentid4OQE-BY2count	0	email.philipkingsley.co.uk	/	-1	26	0	1	None	{'domain': 'email.philipkingsley.co.uk', 'expires': -1, 'httpOnly': False, 'name': 'respondentid4OQE-BY2count', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': True, 'session': True, 'size': 26, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '0'}
5	18	respondentid4OQE-BY2	6d2f8230-b56b-41c4-b47a-892045389988	email.philipkingsley.co.uk	/	1647345269	56	0	1	None	{'domain': 'email.philipkingsley.co.uk', 'expires': 1647345269, 'httpOnly': False, 'name': 'respondentid4OQE-BY2', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': True, 'session': False, 'size': 56, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '6d2f8230-b56b-41c4-b47a-892045389988'}
5	19	form_key	qCi2NQLlmD0tgfgU	www.philipkingsley.co.uk	/	-1	24	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': -1, 'httpOnly': False, 'name': 'form_key', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': True, 'size': 24, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'qCi2NQLlmD0tgfgU'}
5	20	mage-cache-storage	%7B%7D	www.philipkingsley.co.uk	/	1644839670	24	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839670, 'httpOnly': False, 'name': 'mage-cache-storage', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 24, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
5	21	mage-cache-storage-section-invalidation	%7B%7D	www.philipkingsley.co.uk	/	1644839670	45	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839670, 'httpOnly': False, 'name': 'mage-cache-storage-section-invalidation', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 45, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
5	22	mage-cache-sessid	true	www.philipkingsley.co.uk	/	1644839670	21	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839670, 'httpOnly': False, 'name': 'mage-cache-sessid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 21, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'true'}
5	23	recently_viewed_product	%7B%7D	www.philipkingsley.co.uk	/	1644839670	29	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839670, 'httpOnly': False, 'name': 'recently_viewed_product', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 29, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
5	24	recently_viewed_product_previous	%7B%7D	www.philipkingsley.co.uk	/	1644839670	38	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839670, 'httpOnly': False, 'name': 'recently_viewed_product_previous', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 38, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
5	25	recently_compared_product	%7B%7D	www.philipkingsley.co.uk	/	1644839670	31	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839670, 'httpOnly': False, 'name': 'recently_compared_product', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 31, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
5	26	recently_compared_product_previous	%7B%7D	www.philipkingsley.co.uk	/	1644839670	40	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839670, 'httpOnly': False, 'name': 'recently_compared_product_previous', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 40, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
5	27	product_data_storage	%7B%7D	www.philipkingsley.co.uk	/	1644839670	26	0	1	Lax	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644839670, 'httpOnly': False, 'name': 'product_data_storage', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': True, 'session': False, 'size': 26, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%7D'}
5	28	mage-messages		www.philipkingsley.co.uk	/	1644782070	13	0	0	Strict	{'domain': 'www.philipkingsley.co.uk', 'expires': 1644782070, 'httpOnly': False, 'name': 'mage-messages', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Strict', 'secure': False, 'session': False, 'size': 13, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': ''}
5	29	_fw_crm_v	f009fc5f-0a04-4017-bc8c-4c7839684ece	.www.philipkingsley.co.uk	/	1676289271	45	0	0	Lax	{'domain': '.www.philipkingsley.co.uk', 'expires': 1676289271, 'httpOnly': False, 'name': '_fw_crm_v', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 45, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'f009fc5f-0a04-4017-bc8c-4c7839684ece'}
5	30	user_allowed_save_cookie	%7B%221%22%3A1%7D	.www.philipkingsley.co.uk	/	1676318073	41	0	0	Lax	{'domain': '.www.philipkingsley.co.uk', 'expires': 1676318073, 'httpOnly': False, 'name': 'user_allowed_save_cookie', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'sameSite': 'Lax', 'secure': False, 'session': False, 'size': 41, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '%7B%221%22%3A1%7D'}
5	31	4OQE-BY2-Dismissed	1	www.philipkingsley.co.uk	/	1645358084	19	0	1	None	{'domain': 'www.philipkingsley.co.uk', 'expires': 1645358084, 'httpOnly': False, 'name': '4OQE-BY2-Dismissed', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': True, 'session': False, 'size': 19, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '1'}
6	0	823fb76e5228cd14c51b44716198119d	645e5fd82be46ac61a5e205996d63105	www.cptnacional.org.br	/	-1	64	1	1	None	{'domain': 'www.cptnacional.org.br', 'expires': -1, 'httpOnly': True, 'name': '823fb76e5228cd14c51b44716198119d', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': True, 'session': True, 'size': 64, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': '645e5fd82be46ac61a5e205996d63105'}
6	1	_ga	GA1.3.1390445379.1644753500	.cptnacional.org.br	/	1707825500	30	0	0	None	{'domain': '.cptnacional.org.br', 'expires': 1707825500, 'httpOnly': False, 'name': '_ga', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 30, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'GA1.3.1390445379.1644753500'}
6	2	_gid	GA1.3.737154843.1644753500	.cptnacional.org.br	/	1644839900	30	0	0	None	{'domain': '.cptnacional.org.br', 'expires': 1644839900, 'httpOnly': False, 'name': '_gid', 'path': '/', 'priority': 'Medium', 'sameParty': False, 'secure': False, 'session': False, 'size': 30, 'sourcePort': 443, 'sourceScheme': 'Secure', 'value': 'GA1.3.737154843.1644753500'}
